Fecha,Small Grant or particularly relevant,Checked,Publicar en boletin,Publicar en DB Publica,Estatus,Days left,Nombre,Tipo,Gran area 1,Gran area 2,area 3,area 4,area 5,area 6,area 7,Link,Descripcion,nota,Restricciones para aplicar / Elegibilidad,Based on,Entidad otorgante,Scope geografico,Scope econo-politico,Scope temático,Destinatarios1,Destinatarios2,Destinatarios3,Destinatarios4,Duracion de los proyectos/ Periodo de financiación,Moneda original,Monto en moneda original,monto minimo (aprox en U$S),monto maximo (aprox en U$S),monto tipico/promedio otorgado (U$S),periodicidad,dead 1,dead 2,dead 3,dead 4,Fecha próximo deadline,Fecha Decision/Publicación de resultados,Aplicar mas de una vez,Aim,N
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,"Climate Resiliency Challenge: A Call for Bold, Innovative Solutions",Prizes and Awards,Environmental sciences,,,,,,,https://www.1pointfive.com/?gad=1&gclid=CjwKCAjwsvujBhAXEiwA_UXnAMBh-WPLFXEAeqzvqcvMVYlk0izo45Dogoz_vw3lwRlo7wtOU3XsURoCEGkQAvD_BwE,NUESTRA MISIÓN ES REDUCIR LAS EMISIONES,,,,,,,,,,,,,USD,100000,500000,,,,10-jul-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Nominations for Lee Kuan Yew Water Prize 2024 Now Open!,Prizes and Awards,Conservation,Environmental sciences,,,,,,https://www.siww.com.sg/landing-page/media/lee-kuan-yew-water-prize-2024-call-for-nominations-press-release,"La Semana Internacional del Agua de Singapur ha lanzado una convocatoria de candidaturas para el Premio Lee Kuan Yew del Agua (LKYWP) 2024, un prestigioso galardón internacional que premia las contribuciones destacadas de personas u organizaciones a la solución de los problemas hídricos mundiales mediante el desarrollo o la aplicación de tecnologías, políticas o programas innovadores que beneficien a la humanidad.",,,,,,,,,,,,,USD,100000,500000,,,,30-jun-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Call for Research Proposals in the field of Green Hydrogen,Programs and projects,Environmental sciences,,,,,,,https://www.merckgroup.com/en/research/open-innovation/research-grants.html,Merck busca propuestas de investigación en el campo del hidrógeno verde.,,,,,,,,,,,,,USD,100000,500000,,,,31-Aug-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,"World Forum for Democracy 2023 ""Democracy = Peace?"": Call for initiatives",Travel and Conferences,POLICY,,,,,,,https://www.coe.int/en/web/world-forum-democracy/-/world-forum-for-democracy-2023-call-for-initiatives,"El Foro Mundial para la Democracia convoca manifestaciones de interés de iniciativas innovadoras, procedentes de todo el mundo, cuyo objetivo sea reforzar la democracia y contribuir a una paz sostenible.",,,,,,,,,,,,,,,,,,,15-jun-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Millennium Technology Prize 2024,Prizes and Awards,"Mathematics, Statistics and Computer Sciences",Sustainable Development,,,,,,https://millenniumprize.org/prize/make-a-nomination/,La Academia de Tecnología de Finlandia (TAF) invita a presentar candidaturas al Premio de Tecnología del Milenio 2024.,,,,,,,,,,,,,USD,500000,1000000,,,,31-oct-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Urban Studies Foundation’s International Fellowships Open Now!,Fellowships scholarships or trainings,Strategic Capacity Building,ECONOMY,,,,,,https://www.urbanstudiesfoundation.org/funding/international-fellowships/,Se invita a presentar candidaturas a las becas internacionales de la USF para estudiosos urbanos del Sur Global.,,,,,,,,,,,,,,,,,,,20-jun-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Entries Open for the Horizon Prize 2023,Prizes and Awards,Medicine and Health Sciences,,,,,,,https://solve.mit.edu/challenges/the-horizon-prize-2023,"El Premio Horizonte 2023, impulsado por MIT Solve, busca soluciones basadas en la tecnología que reduzcan la huella de carbono en el ámbito sanitario de las enfermedades raras, al tiempo que se centran en las prioridades de los pacientes.",,,,,,,,,,,,,USD,100000,500000,,,,23-jun-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Call for Applications: 2024-2026 EDGE Fellowship Program,Fellowships scholarships or trainings,Conservation,Agricultural and Biological Sciences,,,,,,https://www.edgeofexistence.org/become-a-fellow/apply-now/,El Programa de Becas EDGE (Evolutionarily Distinct and Globally Endangered) se complace en lanzar una convocatoria de candidaturas para el Programa de Becas EDGE 2024-2026.,,,,,,,,,,,,,USD,10000,100000,,,,16-jul-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Open Call for 2023 McDonald Fellowships Program,Fellowships scholarships or trainings,Medicine and Health Sciences,,,,,,,https://www.msif.org/research/awards-grants-and-fellowships/mcdonald-fellowships/,"Ya están abiertas las inscripciones para el Programa de Becas McDonald 2023, que permite a los investigadores de esclerosis múltiple de países de ingresos bajos y medios que inician su carrera trabajar en una institución de investigación fuera de su propio país.",,,,,,,,,,,,,USD,10000,100000,,,,30-jun-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Applications Open for 2023 Du Pré Grants Program,Programs and projects,Medicine and Health Sciences,,,,,,,https://www.msif.org/research/awards-grants-and-fellowships/du-pre-grants/,"La Federación Internacional de Esclerosis Múltiple (MSIF) busca solicitudes para el Programa de Becas Du Pré, que permite a investigadores y clínicos de esclerosis múltiple de países de ingresos bajos y medios realizar visitas breves (de hasta seis meses) a centros de investigación establecidos en EM, fuera de su propio país.",,,,,,,,,,,,,USD,1000,10000,,,,30-jun-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Save Our Seas Foundation announces Small Grants,Programs and projects,Conservation,Environmental sciences,,,,,,https://saveourseas.com/grants/funding-applications/small-grants/,La Fundación Save Our Seas invita a presentar solicitudes para pequeños proyectos de hasta 10.000 dólares (con subvenciones de una media de 5.000 dólares) para el periodo comprendido entre marzo de 2024 y febrero de 2025.,,,,,,,,,,,,,USD,1000,10000,,,,16-jun-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,2023 Roche Health Journalism Award (Eleventh Edition),Fellowships scholarships or trainings,Medicine and Health Sciences,,,,,,,https://fundaciongabo.org/es/actividad/premio-roche-2023,"Ya están abiertas las inscripciones para el Premio Roche de Periodismo en Salud 2023, el concurso que destaca las mejores historias y coberturas enfocadas en temas de salud y ciencia en América Latina.",,,,,,,,,,,,,,,,,,,12-jul-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Research on Interventions to Advance Women in Economics in the Global South,Travel and Conferences,ECONOMY,,,,,,,https://iea-world.org/research-on-interventions-to-advance-women-in-economics-in-the-global-south/,La Asociación Internacional de Economía (AIE) solicita propuestas de Investigación sobre intervenciones para el avance de la mujer en la economía en el Sur Global,,,,,,,,,,,,,USD,10000,100000,,,,30-jun-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,FONTAGRO announces 4th Contest of Successful Cases of Innovations in Bioeconomy,Travel and Conferences,Agricultural and Biological Sciences,,,,,,,https://www.fontagro.org/type-casos/concurso-de-casos-2023/,"FONTAGRO se complace en convocar el Cuarto Concurso de casos exitosos de innovaciones en Bioeconomía para identificar y documentar experiencias exitosas y lecciones aprendidas que contribuyan a una mejor comprensión de cómo, a través del proceso de innovación en bioeconomía, se fortalecen y transforman los sistemas agroalimentarios de América Latina y el Caribe.",,,,,,,,,,,,,USD,10000,100000,,,,16-jun-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Call for Proposals: ORRAA-UK’s Blue Planet Fund,Programs and projects,Conservation,Environmental sciences,,,,,,https://oceanriskalliance.org/resource/orraa-uk-blue-planet-fund-call-for-proposals/,"La Ocean Risk and Resilience Action Alliance (ORRAA) invita a todas las partes interesadas a presentar propuestas de ayuda financiera para acelerar la investigación y la elaboración de modelos sobre los riesgos y la resiliencia de los océanos, con el fin de fundamentar la innovación financiera y las medidas políticas de los sectores público y privado.",,,,,,,,,,,,,USD,100000,500000,,,,02-jul-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,,#REF!,#NAME?,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,World Smart City Awards 2023 – Apply Now!,Prizes and Awards,Strategic Capacity Building,ECONOMY,POLICY,,,,,https://www.smartcityexpo.com/call-for-awards-2023/,"Si está trabajando en una estrategia, proyecto o idea urbana innovadora que pueda hacer de las ciudades mejores lugares para vivir, no dude en presentar su candidatura a los Premios Mundiales de Ciudades Inteligentes (WSCA) 2023.",,,,,,,,,,,,,USD,10000,100000,,,,29-Aug-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Apply Now for The SVRI Research Grant 2024,Programs and projects,Human and Social Sciences,,,,,,,https://www.svri.org/svrinterest/svri-research-grant-2024-knowledge-action-end-violence-against-women-and-violence,La Iniciativa de Investigación sobre la Violencia Sexual (SVRI) invita a presentar candidaturas para investigaciones e intervenciones innovadoras que contribuyan a la prevención y respuesta a la violencia contra las mujeres (VCM) y la violencia contra los niños (VAC) y otras formas de violencia motivadas por la desigualdad de género en países de ingresos bajos y medios.,,,,,,,,,,,,,USD,100000,500000,,,,06-jul-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,29th International TO DO Award for Socially Responsible Tourism,Prizes and Awards,Strategic Capacity Building,ECONOMY,,,,,,https://www.todo-contest.org/mehr-uber-to-do/teilnahmebedingungen/,El Studienkreis für Tourismus und Entwicklung eV solicita candidaturas para el 29º Premio Internacional TO DO de apoyo al turismo socialmente responsable.,,,,,,,,,,,,,USD,1000,10000,,,,15-Aug-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Call for Nominations: UNESCO Sultan Qaboos Prize for Environmental Conservation,Prizes and Awards,Environmental sciences,,,,,,,"https://www.unesco.org/en/articles/call-nominations-unesco-sultan-qaboos-prize-environmental-conservation#:~:text=This%20prize%20recognizes%20outstanding%20contributions,World%20Science%20Forum%20in%202024.",Convocatoria de candidaturas: Premio Sultán Qabus de la UNESCO para la conservación del medio ambiente,,,,,,,,,,,,,USD,10000,100000,,,,15-jul-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Call for Innovative Ideas: WEkEO Hackathon Program,Travel and Conferences,Environmental sciences,Sustainable Development,,,,,,https://hackathon.wekeo.eu/,"Ya están abiertas las inscripciones para el Hackathon WEkEO, cuyo objetivo es ayudar a personas creativas y con conocimientos de datos a concebir herramientas que mejoren la resistencia climática y tengan un impacto positivo en nuestro medio ambiente.",,,,,,,,,,,,,,,,,,,21-jun-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Entries Open for Humanitarian Awards Global,Prizes and Awards,Human and Social Sciences,Education sciences,,,,,,https://www.humanitarianawardsglobal.org/,"Humanitarian Awards Global ya está abierto para honrar y reconocer a ONG, líderes voluntarios, donantes, organizaciones, filántropos, corporaciones y profesionales que están a la vanguardia del progreso de la humanidad, marcando una profunda diferencia en la vida de las personas tanto a nivel local como global.",,,,,,,,,,,,,,,,,,,28-oct-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Global Good Fund Fellowship,Fellowships scholarships or trainings,Human and Social Sciences,,,,,,,https://globalgoodfund.org/apply,"La Beca del Fondo Global Good ya está abierta para innovadores, emprendedores y líderes de organizaciones de impacto social con y sin ánimo de lucro.",,,,,,,,,,,,,USD,1000,10000,,,,01-jul-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,N4W’s Watershed Investment Program – Apply Now!,Travel and Conferences,Conservation,,,,,,,https://nature4water.org/offerings/call-proposals-window,"El Fondo de la Naturaleza para el Agua publica convocatorias de propuestas para el Programa de Inversión en Cuencas Hidrográficas (WIP, por sus siglas en inglés) con el fin de obtener beneficios en materia de seguridad hídrica mediante el despliegue de una cartera definida de intervenciones de NbS dentro de un área de servicio específica.",,,,,,,,,,,,,USD,100000,500000,,,,19-jun-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Global EbA Fund to support Catalytic Projects,Programs and projects,Environmental sciences,,,,,,,https://globalebafund.org/about/how-to-apply/,El Fondo Global EbA se complace en anunciar una convocatoria de candidaturas para apoyar proyectos catalizadores que ayuden a las personas a adaptarse a los efectos adversos del cambio climático.,,,,,,,,,,,,,USD,100000,500000,,,,15-Sep-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,2023 Global Cleantech Challenge,Programs and projects,Environmental sciences,,,,,,,https://www.ngif.ca/global-cleantech-challenge/,"NGIF Industry Grants, en colaboración con la Unión Internacional del Gas, ha lanzado un Desafío Global Cleantech de 10 millones de dólares.",,,,,,,,,,,,,USD,10000,100000,,,,01-nov-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,DRL Open Competition for Building Evidence for an Integrated Human Rights Framework and Justice,Programs and projects,Human and Social Sciences,POLICY,,,,,,https://www.state.gov/drl-nothing-about-us-without-us-building-evidence-for-an-integrated-human-rights-framework-and-justice-in-evaluation-practice/,"La Oficina de Democracia, Derechos Humanos y Trabajo (DRL) del Departamento de Estado de EE.UU. convoca un concurso abierto para las organizaciones interesadas en presentar solicitudes para un programa de investigación aplicada que apoye el siguiente objetivo: contribuir a la construcción de una cartera de pruebas en el campo de la práctica evaluativa y las intervenciones que emplean marcos de derechos humanos y métodos sensibles a la complejidad y la cultura, al tiempo que fortalecen los marcos estratégicos y evaluativos para contribuir al cuerpo de la práctica evaluativa global y equitativa de los derechos humanos.",,,,,,,,,,,,,USD,,1000000,,,,18-jul-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,WRF: Advancing Partial Denitrification Anammox (PdNA) Full-Scale Applications,Programs and projects,Environmental sciences,Conservation,,,,,,https://www.waterrf.org/sites/default/files/file/2023-05/RFP_5183.pdf,La Fundación para la Investigación del Agua (WRF) invita a presentar propuestas para el Avance de las Aplicaciones a Escala Completa del Anammox de Desnitrificación Parcial (PdNA).,,,,,,,,,,,,,USD,100000,500000,,,,25-jul-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Request for Proposals: Preparing the Water Sector to Embrace Technology,Programs and projects,Environmental sciences,"Mathematics, Statistics and Computer Sciences",,,,,,https://www.waterrf.org/sites/default/files/file/2023-05/RFP_5178.pdf,La Water Research Foundation (WRF) busca propuestas para Preparar al sector del agua para adoptar la tecnología: Skillsets and Enterprise Management Approaches for the Digital Age.,,,,,,,,,,,,,USD,100000,500000,,,,25-jul-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Open Call: Addressing Climate Change Convenings,Travel and Conferences,Environmental sciences,Sustainable Development,,,,,,https://www.rockefellerfoundation.org/bellagio-center/convenings/addressing-climate-change/,El Bellagio Center Convening Program busca candidaturas para 2024 con el fin de abordar la crisis climática mundial.,,,,,,,,,,,,,,,,,,,16-jun-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Reinventing Capitalism Convenings Program,Travel and Conferences,Human and Social Sciences,POLICY,ECONOMY,,,,,https://www.rockefellerfoundation.org/bellagio-center/convenings/reinventing-capitalism/,La Fundación Rockefeller busca candidaturas para las Convocatorias Reinventar el Capitalismo en el marco del Programa de Convocatorias 2024 del Bellagio Center con el fin de encontrar soluciones innovadoras para paliar las repercusiones sociales negativas que los sistemas económicos tienen en los países de renta baja y media y en las comunidades marginadas.,,,,,,,,,,,,,,,,,,,16-jun-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,Call for Nominations: EURORDIS Black Pearl Awards,Prizes and Awards,Medicine and Health Sciences,,,,,,,https://blackpearl.eurordis.org/nominate/,Ya están abiertas las nominaciones para los Premios Perla Negra de EURORDIS para nominar a tu estrella de la comunidad de enfermedades raras.,,,,,,,,,,,,,,,,,,,31-Aug-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,#GenerationRestoration: Cities Call for Proposals,Travel and Conferences,Environmental sciences,,,,,,,https://www.unep.org/events/online-event/information-sessions-building-generationrestoration-cities-call-proposals,El Programa de las Naciones Unidas para el Medio Ambiente (PNUMA) lanza una convocatoria de propuestas para ciudades interesadas en iniciar o ampliar esfuerzos de restauración de ecosistemas.,,,,,,,,,,,,,USD,10000,100000,,,,30-jun-23,,,,#NAME?,,,,FALSE
06-06-23,TRUE,TRUE,#NAME?,publicar,#NAME?,#NAME?,2024 Regional Awards – Apply Now!,Prizes and Awards,ECONOMY,,,,,,,https://www.cartierwomensinitiative.com/regional-awards,La Iniciativa Femenina Cartier invita a presentar candidaturas a los Premios Regionales 2024.,,,,,,,,,,,,,USD,10000,100000,,,,30-jun-23,,,,#NAME?,,,,FALSE
